node,STUSPS,well_depth (m),NaN values,well_pressure [bar]
fips13161,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13163,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13165,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13167,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13169,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13171,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13173,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13175,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13177,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13179,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13181,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13183,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13185,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13187,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13189,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13191,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13193,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13195,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13197,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13199,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13201,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13205,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13207,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13209,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13211,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13213,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13215,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13217,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13219,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13221,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13223,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13225,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13227,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13229,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13231,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13233,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13235,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13237,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13239,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13241,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13243,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13245,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13247,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13249,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13251,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13253,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13255,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13257,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13259,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13261,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13263,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13265,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13267,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13269,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13271,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13273,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13275,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13277,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13279,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13281,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13283,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13285,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13287,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13289,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13291,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13293,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13295,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13297,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13299,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13301,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13303,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13305,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13307,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13309,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13311,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13313,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13315,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13317,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13319,GA,75.81329809764581,Filled with US average,7.437284543379055
fips13321,GA,75.81329809764581,Filled with US average,7.437284543379055
fips15001,HI,75.81329809764581,Filled with US average,7.437284543379055
fips15003,HI,75.81329809764581,Filled with US average,7.437284543379055
fips15005,HI,75.81329809764581,Filled with US average,7.437284543379055
fips15007,HI,75.81329809764581,Filled with US average,7.437284543379055
fips15009,HI,75.81329809764581,Filled with US average,7.437284543379055
fips16001,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16003,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16005,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16007,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16009,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16011,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16013,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16015,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16017,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16019,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16021,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16023,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16025,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16027,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16029,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16031,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16033,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16035,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16037,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16039,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16041,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16043,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16045,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16047,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16049,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16051,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16053,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16055,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16057,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16059,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16061,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16063,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16065,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16067,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16069,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16071,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16073,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16075,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16077,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16079,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16081,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16083,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16085,ID,75.81329809764581,Filled with US average,7.437284543379055
fips16087,ID,75.81329809764581,Filled with US average,7.437284543379055
fips17001,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17003,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17005,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17007,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17009,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17011,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17013,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17015,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17017,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17019,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17021,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17023,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17025,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17027,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17029,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17031,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17033,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17035,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17037,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17039,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17041,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17043,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17045,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17047,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17049,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17051,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17053,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17055,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17057,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17059,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17061,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17063,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17065,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17067,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17069,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17071,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17073,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17075,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17077,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17079,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17081,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17083,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17085,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17087,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17089,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17091,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17093,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17095,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17097,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17099,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17101,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17103,IL,75.81329809764581,Filled with US average,7.437284543379055
